Sentiment,Tweets
[3],['  MumbaiWeather Forecast Aug    LIGH O MODEAE AIN IN CIY AND SUBUBS POSSIBILIY OF OCCASIONAL INENSE SPELLS OCCASSION…']
[3],['  MumbaiWeather Forecast Aug    LIGH O MODEAE AIN IN CIY AND SUBUBS POSSIBILIY OF OCCASIONAL INENSE SPELLS OCCASSION…']
[3],['  MumbaiWeather Forecast Aug    LIGH O MODEAE AIN IN CIY AND SUBUBS POSSIBILIY OF OCCASIONAL INENSE SPELLS OCCASSION…']
[3],['MumbaiWeather Forecast Aug    LIGH O MODEAE AIN IN CIY AND SUBUBS POSSIBILIY OF OCCASIONAL INENSE SPEL… ']
[3],['MumbaiWeather Mostly Cloudy today With a high of C and a low of C']
[3],['MumbaiWeather  Sunrise August   at AM Cloudy today With a high of C and a low ofC DailyUpdate Weathereports']
[3],['  Absolutely stunning visual during monsoon Maharashtra  Goa have some amazing ghats to look at Nature at its best\n\nmon…']
[3],['  MumbaiWeather Forecast Aug   LIGH O MODEAE AIN IN CIY AND SUBUBS POSSIBILIY OF OCCASSIONAL INENSE SPELL OCCASSIONA…']
[3],['  Due to  HeavyainFall many people facing problems if anybody want food materials Mumbai and NaviMumbai Please dont…']
[3],['  Due to  HeavyainFall many people facing problems if anybody want food materials Mumbai and NaviMumbai Please dont…']
[3],['  MumbaiWeather Forecast Aug   LIGH O MODEAE AIN IN CIY AND SUBUBS POSSIBILIY OF OCCASSIONAL INENSE SPELL OCCASSIONA…']
[3],['  MumbaiWeather Forecast Aug   LIGH O MODEAE AIN IN CIY AND SUBUBS POSSIBILIY OF OCCASSIONAL INENSE SPELL OCCASSIONA…']
[3],['Excess ainfall in Mumbai is No Longer a are Occurrence Due to Climate Change\n\n MumbaiWeather… ']
[3],['  MumbaiWeather Forecast Aug   LIGH O MODEAE AIN IN CIY AND SUBUBS POSSIBILIY OF OCCASSIONAL INENSE SPELL OCCASSIONA…']
[3],['MumbaiWeather Forecast Aug   LIGH O MODEAE AIN IN CIY AND SUBUBS POSSIBILIY OF OCCASSIONAL INENSE SPEL… ']
[1],['  Heavy rains will start from around thth august these will be flooding rains  also a short spell  of rain from …']
[1],['Heavy rains will start from around thth august these will be flooding rains  also a short spell  of rain from… ']
[3],['MumbaiWeather PM hunderstorms today With a high of C and a low of C']
[3],['MumbaiWeather  Sunrise August   at AM hunderstorms today With a high of C and a low ofC DailyUpdate Weathereports']
[3],['Mood Mumbaiains MumbaiWeather rains ']
[3],['  Absolutely stunning visual during monsoon Maharashtra  Goa have some amazing ghats to look at Nature at its best\n\nmon…']
[5],['Nothing good then coffee metime Aloneogether LoveIsland MumbaiWeather backtomumbai ']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[3],['Why Land ate in Alibag is Sky ocketing\n\n\n\nmumbairain MumbaiWeather  MumbaiIndians… ']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[2],['  Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain MumbaiWeathe…']
[2],['Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain… ']
[2],['Image captured by me of lightning tonight What a scene 🤗🥰\n\nAkashVaani rending PhotoOfheDay mumbairain… ']
[3],['  When it rains like this MumbaiWeather monsoon ']
[3],['When it rains like this MumbaiWeather monsoon ']
[3],[' Very brave job done but that person MumbaiWeather']
[3],['  MumbaiWeather Forecast Aug   LIGH O MODEAE AIN IN CIY AND SUBUBS POSSIBILIY OF OCCASSIONAL INENSE SPELL OCCASSIONA…']
[3],['  Maharashtra Chief Minister  visited floodhit Sangli district\nMumbaiWeather Mumbai']
[3],['Maharashtra Chief Minister  visited floodhit Sangli district\nMumbaiWeather Mumbai']
[3],['  Due to  HeavyainFall many people facing problems if anybody want food materials Mumbai and NaviMumbai Please dont…']
[3],['  Due to  HeavyainFall many people facing problems if anybody want food materials Mumbai and NaviMumbai Please dont…']
[3],['  Are you Looking for Home elocation Services in Mumbai  Our team of friendly and professional packers and movers will alway…']
[3],['Are you Looking for Home elocation Services in Mumbai  Our team of friendly and professional packers and movers w… ']
[3],['  MumbaiWeather Forecast Aug   LIGH O MODEAE AIN IN CIY AND SUBUBS POSSIBILIY OF OCCASSIONAL INENSE SPELL OCCASSIONA…']
[3],['  MumbaiWeather Forecast Aug   LIGH O MODEAE AIN IN CIY AND SUBUBS POSSIBILIY OF OCCASSIONAL INENSE SPELL OCCASSIONA…']
[3],['  MumbaiWeather Forecast Aug   LIGH O MODEAE AIN IN CIY AND SUBUBS POSSIBILIY OF OCCASSIONAL INENSE SPELL OCCASSIONA…']
[3],['MumbaiWeather Forecast Aug   LIGH O MODEAE AIN IN CIY AND SUBUBS POSSIBILIY OF OCCASSIONAL INENSE SPEL… ']
[3],['MumbaiWeather Cloudy today With a high of C and a low of C']
[3],['MumbaiWeather  Sunrise August   at AM Cloudy today With a high of C and a low ofC DailyUpdate Weathereports']
[3],['  Due to  HeavyainFall many people facing problems if anybody want food materials Mumbai and NaviMumbai Please dont…']
[3],['  Break monsoon period for Mumbai atleast for first half of August even later August doesnt look excess just some above…']
[3],['Break monsoon period for Mumbai atleast for first half of August even later August doesnt look excess just some ab… ']
[3],['  Whats your favorite season mumbaikars Mumbai  Mumbaiains mumbaiweather']
[3],['Whats your favorite season mumbaikars Mumbai  Mumbaiains mumbaiweather']
[3],['  Due to  HeavyainFall many people facing problems if anybody want food materials Mumbai and NaviMumbai Please dont…']
[3],['  Due to  HeavyainFall many people facing problems if anybody want food materials Mumbai and NaviMumbai Please dont…']
[3],['  Mumbai and NaviMumbaikar take care Mumbai recorded over  mm of ains in just three hours between midnight and  a…']
[3],['  🔹I expect Monsoon revival over Mumbai by rd week of August while will give a final push to recover from the poor start\n🔹W…']
[3],['🔹I expect Monsoon revival over Mumbai by rd week of August while will give a final push to recover from the poor… ']
[3],['when can I wear my sweatshirts🥺🥺\n\nMumbaiweather']
[3],['         COVID social distance norms are not followed…']
[3],['       COVID social distance norms are not f… ']
[3],['  MumbaiWeather Forecast Aug  LIGH O MODEAE AIN IN CIY AND SUBUBS POSSIBILIY OF OCCASSIONAL INENSE SPELLS OCCASIONAL…']
[3],['  Due to  HeavyainFall many people facing problems if anybody want food materials Mumbai and NaviMumbai Please dont…']
[3],['  Due to  HeavyainFall many people facing problems if anybody want food materials Mumbai and NaviMumbai Please dont…']
[3],['  MumbaiWeather Forecast Aug  LIGH O MODEAE AIN IN CIY AND SUBUBS POSSIBILIY OF OCCASSIONAL INENSE SPELLS OCCASIONAL…']
[3],['  MumbaiWeather Forecast Aug  LIGH O MODEAE AIN IN CIY AND SUBUBS POSSIBILIY OF OCCASSIONAL INENSE SPELLS OCCASIONAL…']
[3],['  MumbaiWeather Forecast Aug  LIGH O MODEAE AIN IN CIY AND SUBUBS POSSIBILIY OF OCCASSIONAL INENSE SPELLS OCCASIONAL…']
[3],['MumbaiWeather Forecast Aug  LIGH O MODEAE AIN IN CIY AND SUBUBS POSSIBILIY OF OCCASSIONAL INENSE SPELL… ']
[3],['MumbaiWeather Isolated hunderstorms today With a high of C and a low of C']
[3],['MumbaiWeather  Sunrise August   at AM Cloudy today With a high of C and a low ofC DailyUpdate Weathereports']
[3],['  By discovering nature you discover yourself \n\nLocation  Badlapur Maharashtra\n\nNaturePhotography NatureBeauty natu…']
[3],['By discovering nature you discover yourself \n\nLocation  Badlapur Maharashtra\n\nNaturePhotography NatureBeauty… ']
[5],['AQI below  is bliss in Mumbai All thanks to downpour in past two weeks Mumbaiains MumbaiWeather']
[3],['Floods are happened in Germanychina Mumbaiand many other regions\nchinaflood \ngermanyfloods \nMumbaiWeather']
[3],['   You can expect some nice sunshine in coming hours \nWindy conditions to continue\nMumbaiains Mumbai MumbaiWea…']
[3],[' You can expect some nice sunshine in coming hours \nWindy conditions to continue\nMumbaiains Mumbai MumbaiWeather']
[3],['MumbaiWeather Cloudy today With a high of C and a low of C']
[3],['MumbaiWeather  Sunrise July   at AM Cloudy today With a high of C and a low ofC DailyUpdate Weathereports']
[3],['  Monsoon Mayhem\n\nhis is absolutely stunning itanic  Wheres Jack and ose\n\nMonsoon MumbaiainUpdate Mumbai…']
[5],['  he beautiful western railway head office in Mumbai    photography Mumbaiain…']
[5],['  he beautiful western railway head office in Mumbai    photography Mumbaiain…']
[5],['  he beautiful western railway head office in Mumbai    photography Mumbaiain…']
[5],['  he beautiful western railway head office in Mumbai    photography Mumbaiain…']
[5],['he beautiful western railway head office in Mumbai    photography… ']
[3],['Maharashtra battles the incessant rains IMD issues alert\nead more about\nit\nIMD Maharashtra rains MumbaiWeather']
[3],['  Maharashtra Chief Minister   visits floodaffected Nrusinhawadi Shirol in Kolhapur\nMumbaiains MumbaiWeath…']
[3],['Maharashtra Chief Minister   visits floodaffected Nrusinhawadi Shirol in Kolhapur\nMumbaiains… ']
[3],['  Monsoon Mayhem\n\nhis is absolutely stunning itanic  Wheres Jack and ose\n\nMonsoon MumbaiainUpdate Mumbai…']
[3],['MumbaiWeather Cloudy today With a high of C and a low of C']
[3],['MumbaiWeather  Sunrise July   at AM PM hunderstorms today With a high of C and a low ofC DailyUpdate Weathereports']
[3],['  Monsoon Mayhem\n\nhis is absolutely stunning itanic  Wheres Jack and ose\n\nMonsoon MumbaiainUpdate Mumbai…']
[3],['  Monsoon Mayhem\n\nhis is absolutely stunning itanic  Wheres Jack and ose\n\nMonsoon MumbaiainUpdate Mumbai…']
[3],['  Forecast track path of the low pressure area\n\nOdisha India Weather Monsoon Monsoon IMD Konkan Mumbai Mumb…']
[3],['Forecast track path of the low pressure area\n\nOdisha India Weather Monsoon Monsoon IMD Konkan Mumbai… ']
[3],['memunbaikar munbaikar thingsdoinmumbai Mumbaiains MumbaiWeather MumbaiainUpdate MumbaiWeather… ']
[5],['  Unreal bliss😍😍😍\n\nMumbai MumbaiWeather mumbaikar csmt skies beautiful photography photo ']
[5],['Unreal bliss😍😍😍\n\nMumbai MumbaiWeather mumbaikar csmt skies beautiful photography photo ']
[3],['  Absolutely stunning visual during monsoon Maharashtra  Goa have some amazing ghats to look at Nature at its best\n\nmon…']
[5],['  his is not germai or Belgium or Europe\n\nhis is Mumbai India after heavy rains\n\nBhandup hane Chembur landslide\n\netweet…']
[5],['  his is not germai or Belgium or Europe\n\nhis is Mumbai India after heavy rains\n\nBhandup hane Chembur landslide\n\netweet…']
[5],['  his is not germai or Belgium or Europe\n\nhis is Mumbai India after heavy rains\n\nBhandup hane Chembur landslide\n\netweet…']
[1],['  MumbaiWeather forecast July   Moderate rain in city and suburbs with occasional intense spells Possibility of occasional gu…']
[3],['MumbaiWeather PM hunderstorms today With a high of C and a low of C']
[1],['  MumbaiWeather forecast July   Moderate rain in city and suburbs with occasional intense spells Possibility of occasional gu…']
[1],['  MumbaiWeather forecast July   Moderate rain in city and suburbs with occasional intense spells Possibility of occasional gu…']
[1],['  MumbaiWeather forecast July   Moderate rain in city and suburbs with occasional intense spells Possibility of occasional gu…']
[1],['MumbaiWeather forecast July   Moderate rain in city and suburbs with occasional intense spells Possibility of… ']
