Sentiment,Tweets
[1],['  he rain is falling and so I am❤️\n\nlonavala mumbai mumbaimaharastra lonavalarain lonavaladiary amachimumbai mumba…']
[1],['he rain is falling and so I am❤️\n\nlonavala mumbai mumbaimaharastra lonavalarain lonavaladiary… ']
[1],['Insane rain in Mumbai region right now Pleasant weather back again Mumbaiains rain mumbaiweather navimumbai ']
[1],['MumbaiWeather Cloudy today With a high of C and a low of C']
[1],['  Mumbai Latest updates on August  \nmumbairain MumbaiPolice MumbaiWeather Maharashtra Pune COVID \n']
[1],['MumbaiWeather  Sunrise August   at AM AM ain today With a high of C and a low ofC DailyUpdate Weathereports']
[1],['Mumbai Latest updates on August  \nmumbairain MumbaiPolice MumbaiWeather Maharashtra Pune COVID… ']
[1],['  Passing showers in parts of Mumbai not likely to last for a very long time Mumbaiains mumbaiweather']
[1],['Passing showers in parts of Mumbai not likely to last for a very long time Mumbaiains mumbaiweather']
[1],['  MumbaiWeather Forecast Aug   LIGH O MODEAE AIN IN CIY AND SUBUBS \n\nHigh tide\n hrs –  mtr \n\nLow tide \n…']
[1],['  MumbaiWeather Forecast Aug   Light to moderate rain in City amp Suburbs\n\nHigh tide\n   mtr\n\nLow tide \n  m…']
[1],['  MumbaiWeather Forecast Aug   LIGH O MODEAE AIN IN CIY AND SUBUBS \n\nHigh tide\n hrs –  mtr \n\nLow tide \n…']
[1],['  Mumbai Click here for water level in citys seven lakes as issued by BMC on August \nMumbaiains mumbaiweather \nhttps…']
[1],['Mumbai Click here for water level in citys seven lakes as issued by BMC on August \nMumbaiains… ']
[1],['  MumbaiWeather Forecast Aug   LIGH O MODEAE AIN IN CIY AND SUBUBS \n\nHigh tide\n hrs –  mtr \n\nLow tide \n…']
[1],['MumbaiWeather Forecast Aug   LIGH O MODEAE AIN IN CIY AND SUBUBS \n\nHigh tide\n hrs –  mtr \n\nLow… ']
[1],['  Absolutely stunning visual during monsoon Maharashtra  Goa have some amazing ghats to look at Nature at its best\n\nmon…']
[1],['MumbaiWeather Mostly Cloudy today With a high of C and a low of C']
[1],['MumbaiWeather  Sunrise August   at AM AM ain today With a high of C and a low ofC DailyUpdate Weathereports']
[1],['  MumbaiWeather Forecast Aug   Light to moderate rain in City amp Suburbs\n\nHigh tide\n   mtr\n\nLow tide \n  m…']
[1],[' Disastrous tauktae cyclone 🌀\nMumbai akute cyclone view\nakute attack Mumbai cycloneyaas… ']
[1],['  MumbaiWeather Forecast Aug   Light to moderate rain in City amp Suburbs\n\nHigh tide\n   mtr\n\nLow tide \n  m…']
[1],['  IMD  rainfall to pick in north  Maharashtra Gujarat from August \nainfall ill now   \nOverall \nJune \nJuly …']
[1],['  IMD  rainfall to pick in north  Maharashtra Gujarat from August \nainfall ill now   \nOverall \nJune \nJuly …']
[1],['omantic weather😍\n\nMumbaiWeather']
[1],['  IMD  rainfall to pick in north  Maharashtra Gujarat from August \nainfall ill now   \nOverall \nJune \nJuly …']
[1],['  IMD  rainfall to pick in north  Maharashtra Gujarat from August \nainfall ill now   \nOverall \nJune \nJuly …']
[1],['IMD  rainfall to pick in north  Maharashtra Gujarat from August \nainfall ill now   \nOverall \nJune … ']
[1],['  Mumbai may see some on and off rainfall activity which may provide marginal relief from sultry weather conditions how…']
[1],['Mumbai may see some on and off rainfall activity which may provide marginal relief from sultry weather conditions… ']
[1],['  MumbaiWeather Forecast Aug   Light to moderate rain in City amp Suburbs\n\nHigh tide\n   mtr\n\nLow tide \n  m…']
[1],['MumbaiWeather Mostly Cloudy today With a high of C and a low of C']
[1],['  MumbaiWeather Forecast Aug   Light to moderate rain in City amp Suburbs\n\nHigh tide\n   mtr\n\nLow tide \n  m…']
[1],['MumbaiWeather Forecast Aug   Light to moderate rain in City amp Suburbs\n\nHigh tide\n   mtr\n\nLow tide … ']
[1],['  Mumbai Latest updates on August \nmumbaiweather MumbaiLocal BMC Maharashtra\n']
[1],['Mumbai Latest updates on August \nmumbaiweather MumbaiLocal BMC Maharashtra\n']
[1],['  NASA envisages  coastal cities of India including Mumbai and Chennai that will be submerged under the sea water in…']
[1],['NASA envisages  coastal cities of India including Mumbai and Chennai that will be submerged under the sea water… ']
[1],['MumbaiWeather  Sunrise August   at AM Isolated hunderstorms today With a high of C and a low of… ']
[1],['  City that literally never sleeps Bombay\n\nmumbai maharashtra mumbaiweather Mumbai ']
[1],['  City that literally never sleeps Bombay\n\nmumbai maharashtra mumbaiweather Mumbai ']
[1],['City that literally never sleeps Bombay\n\nmumbai maharashtra mumbaiweather Mumbai ']
[1],['MumbaiWeather Partly Cloudy today With a high of C and a low of C']
[1],['MumbaiWeather  Sunrise August   at AM Partly Cloudy today With a high of C and a low ofC DailyUpdate Weathereports']
[1],['  Mumbaiains  WACH Latest Visuals of VIDEO going Viral on SocialMedia from Bhandup Villeage d Mumbai of people fal…']
[1],['  Mumbaiains  WACH Latest Visuals of VIDEO going Viral on SocialMedia from Bhandup Villeage d Mumbai of people fal…']
[1],['What kind of silly vibe is this mumbaiweather ']
[1],['MumbaiWeather Cloudy today With a high of C and a low of C']
[1],['Expect below normal Mumbaiains to continue for another week at least Significant rains still not in sight for no… ']
[1],['MumbaiWeather  Sunrise August   at AM Mostly Cloudy today With a high of C and a low ofC DailyUpdate Weathereports']
[1],['  Sunday Long Drive 🚗 🌧 \n\nHappy ainy Sunday \n\nmumbai mumbairains sunday MumbaiWeather rains sky clouds monsoon \n…']
[1],['  Sunday Long Drive 🚗 🌧 \n\nHappy ainy Sunday \n\nmumbai mumbairains sunday MumbaiWeather rains sky clouds monsoon \n…']
[0],['   So now this has been the case for past years in Mumbai A deluge in a week or  days in June and July and j…']
[0],[' So now this has been the case for past years in Mumbai A deluge in a week or  days in June an… ']
[1],['MumbaiWeather Mostly Cloudy today With a high of C and a low of C']
[1],['MumbaiWeather  Sunrise August   at AM Mostly Cloudy today With a high of C and a low ofC DailyUpdate Weathereports']
